,_ID,TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
16645,5349340,2017-06-21 21:58:56.260,CA,AB,Calgary,51.0378,-114.08,POI1,281827.96023814176
16646,5349374,2017-06-21 03:58:57.510,CA,AB,Calgary,51.0534,-114.051,POI1,279832.93827733304
16647,5349448,2017-06-21 17:58:57.167,CA,AB,Edmonton,53.4593,-113.4145,POI1,10746.858695678686
16648,5349504,2017-06-21 07:58:58.743,CA,AB,Calgary,51.0915,-114.2073,POI1,277313.80016307335
16650,5349589,2017-06-21 15:58:56.090,CA,AB,Calgary,51.0378,-114.08,POI1,281827.96023814176
16651,5349604,2017-06-21 12:58:58.310,CA,AB,Crossfield,51.48368,-114.02486,POI1,232219.70270526016
16652,5349625,2017-06-21 08:58:55.040,CA,ON,Toronto,43.6557,-79.3646,POI3,503723.28416425263
16653,5349658,2017-06-21 02:58:56.943,CA,AB,Cochrane,51.1834,-114.4687,POI1,271065.55241579015
16654,5349755,2017-06-21 07:59:00.147,CA,ON,North York,43.7351,-79.5099,POI3,510432.64667574
16655,5349823,2017-06-21 22:58:57.503,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
16656,5349831,2017-06-21 05:58:58.167,CA,AB,Calgary,51.1387,-114.2015,POI1,272074.44697562803
16657,5349907,2017-06-21 18:58:59.240,CA,ON,Toronto,43.63,-79.477,POI3,513097.94925482915
16659,5350024,2017-06-21 05:59:01.387,CA,AB,Calgary,50.9316,-114.096,POI1,293678.25854831917
16660,5350082,2017-06-21 15:59:01.427,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
16661,5350089,2017-06-21 16:59:01.477,CA,ON,Scarborough,43.79765,-79.22369,POI3,486667.23650286533
16662,5350125,2017-06-21 14:59:01.493,CA,QC,Montréal,45.53363,-73.67442,POI3,8548.767020476731
16664,5350178,2017-06-21 08:59:01.530,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
16665,5350230,2017-06-21 06:59:01.683,CA,ON,Ottawa,45.4129,-75.7078,POI3,167453.78330617378
16666,5350233,2017-06-21 19:59:01.690,CA,ON,Peterborough,44.3022,-78.3342,POI3,399137.38440307736
16667,5350318,2017-06-21 00:59:01.747,CA,ON,Toronto,43.6666,-79.3823,POI3,504464.462731943
16668,5350415,2017-06-21 20:59:01.990,CA,AB,Calgary,51.036840000000005,-113.96179,POI1,280894.8507191613
16669,5350451,2017-06-21 06:59:03.810,CA,AB,Edmonton,53.4143,-113.426,POI1,15186.370132146187
16670,5350477,2017-06-21 20:59:00.150,CA,QC,Gatineau,45.476,-75.6786,POI3,164725.8666016273
16671,5350538,2017-06-21 22:59:01.293,CA,ON,Oakville,43.454,-79.692,POI3,537398.574658904
16672,5350620,2017-06-21 03:59:01.340,CA,AB,Calgary,51.0915,-114.2073,POI1,277313.80016307335
16673,5350668,2017-06-21 18:59:01.430,CA,QC,Trois-Rivières,46.3776,-72.5352,POI3,124137.06703968118
16674,5350704,2017-06-21 09:59:01.570,CA,ON,Toronto,43.6448,-79.392,POI3,506236.712191595
16675,5350799,2017-06-21 10:59:01.593,CA,ON,Kingston,44.2585,-76.4897,POI3,269740.6912064589
16676,5350885,2017-06-21 06:59:01.660,CA,ON,Mississauga,43.5869,-79.7559,POI3,535377.5862489453
16677,5350899,2017-06-21 18:59:02.040,CA,AB,Calgary,51.0262,-114.15,POI1,283823.5476638152
16678,5350976,2017-06-21 13:59:02.597,CA,AB,Calgary,51.08975,-113.9544,POI1,274990.7513929277
16679,5351066,2017-06-21 11:59:03.093,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
16680,5351094,2017-06-21 11:59:03.670,CA,QC,Montréal,45.54955,-73.58576,POI3,3464.3889378182243
16681,5351113,2017-06-21 14:59:04.723,CA,AB,Edmonton,53.497240000000005,-113.6346,POI1,11244.839128011117
16682,5351152,2017-06-21 03:59:01.363,CA,ON,Ottawa,45.3745,-75.7095,POI3,168004.61423562604
16683,5351241,2017-06-21 12:59:01.397,CA,AB,Coaldale,49.73243,-112.61868999999999,POI1,428259.5051030141
16684,5351277,2017-06-21 10:59:01.493,CA,AB,Calgary,50.9819,-114.06,POI1,287796.6129396387
16685,5351360,2017-06-21 01:59:01.530,CA,ON,Mississauga,43.5982,-79.6344,POI3,526030.0787440124
16686,5351382,2017-06-21 17:59:01.613,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
16687,5351384,2017-06-21 11:59:01.660,CA,ON,Mississauga,43.5982,-79.6344,POI3,526030.0787440124
16688,5351437,2017-06-21 13:59:01.693,CA,AB,Calgary,51.036840000000005,-113.96179,POI1,280894.8507191613
16689,5351476,2017-06-21 05:59:01.790,CA,AB,Calgary,50.881,-114.028,POI1,298644.6112435268
16690,5351553,2017-06-21 13:59:01.937,CA,AB,Calgary,51.06269,-114.11788999999999,POI1,279471.82395485986
16691,5351584,2017-06-21 15:59:01.153,CA,ON,Etobicoke,43.6247,-79.4892,POI3,514239.30042056844
16692,5351647,2017-06-21 02:59:01.380,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
16693,5351696,2017-06-21 02:59:01.383,CA,ON,Ottawa,45.4164,-75.679,POI3,165180.8953015265
16694,5351779,2017-06-21 02:59:01.410,CA,ON,Ottawa,45.4192,-75.6963,POI3,166500.7787152633
16695,5351812,2017-06-21 05:59:01.440,CA,ON,Etobicoke,43.6247,-79.4892,POI3,514239.30042056844
16696,5351870,2017-06-21 09:59:01.510,CA,ON,Mississauga,43.5982,-79.6344,POI3,526030.0787440124
16698,5352010,2017-06-21 01:59:01.517,CA,ON,Huntsville,45.3265,-79.2168,POI3,441443.1816023541
16699,5352090,2017-06-21 13:59:01.527,CA,ON,Peterborough,44.3311,-78.3331,POI3,397887.7145520579
16700,5352133,2017-06-21 21:59:01.530,CA,ON,Huntsville,45.3265,-79.2168,POI3,441443.1816023541
16702,5352189,2017-06-21 03:59:01.630,CA,ON,Toronto,43.7537,-79.2659,POI3,491822.2673734225
16703,5352273,2017-06-21 09:59:01.670,CA,ON,Toronto,43.68137,-79.45636,POI3,509101.8864011897
16704,5352299,2017-06-21 20:59:01.737,CA,ON,Toronto,43.6477,-79.4174,POI3,507925.9118333027
16705,5352385,2017-06-21 15:59:01.753,CA,ON,Toronto,43.6666,-79.3823,POI3,504464.462731943
16706,5352463,2017-06-21 17:59:02.503,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
16708,5352608,2017-06-21 10:59:01.380,CA,ON,Woodbridge,43.843,-79.558,POI3,509018.54335566465
16709,5352654,2017-06-21 16:59:01.440,CA,AB,Calgary,51.0833,-114.0833,POI1,276851.6499639344
16710,5352693,2017-06-21 11:59:01.480,CA,ON,Brockville,44.591,-75.68,POI3,195646.2587221015
16711,5352763,2017-06-21 02:59:01.520,CA,ON,Woodbridge,43.8069,-79.5978,POI3,513557.34370057896
16712,5352765,2017-06-21 09:59:01.667,CA,ON,Mississauga,43.5869,-79.7559,POI3,535377.5862489453
16713,5352818,2017-06-21 10:59:01.737,CA,AB,Edmonton,53.587,-113.441,POI1,5416.8468236376275
16714,5352882,2017-06-21 11:59:01.943,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
16715,5352886,2017-06-21 17:59:05.537,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16716,5352948,2017-06-21 13:59:06.350,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16717,5352974,2017-06-21 13:59:04.893,CA,AB,Cochrane,51.1834,-114.4687,POI1,271065.55241579015
16718,5353013,2017-06-21 07:59:06.553,CA,NS,Maitland,45.3204,-63.5019,POI4,23592.026894104376
16719,5353062,2017-06-21 03:59:06.870,CA,NS,Cape Breton,46.12475,-60.19195,POI4,256549.86945947574
16720,5353094,2017-06-21 07:59:04.980,CA,QC,Saint-Laurent,45.503809999999994,-73.68475,POI3,9460.927196341647
16721,5353188,2017-06-21 09:59:07.373,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16722,5353276,2017-06-21 13:59:07.800,CA,SK,Saskatoon,52.1404,-106.608,POI1,487414.99430029176
16723,5353329,2017-06-21 03:59:06.467,CA,ON,Thunder Bay,48.3914,-89.262,POI3,1230805.6247722218
16724,5353395,2017-06-21 02:59:06.633,CA,NS,Halifax,44.66667,-63.63993000000001,POI4,69849.80982204576
16725,5353487,2017-06-21 22:59:07.850,CA,SK,Saskatoon,52.1404,-106.608,POI1,487414.99430029176
16726,5353560,2017-06-21 02:59:09.610,CA,QC,Montréal,45.5238,-73.5932,POI3,2130.8945562819786
16727,5353647,2017-06-21 01:59:06.473,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
16728,5353682,2017-06-21 10:59:06.487,CA,ON,Oakville,43.4309,-79.7767,POI3,544651.3133001247
16729,5353750,2017-06-21 10:59:06.497,CA,ON,Oakville,43.4309,-79.7767,POI3,544651.3133001247
16731,5353865,2017-06-21 15:59:07.023,CA,NB,Fredericton,45.9527,-66.6558,POI4,278363.2228005283
16732,5353927,2017-06-21 07:59:07.860,CA,SK,Saskatoon,52.1404,-106.608,POI1,487414.99430029176
16733,5354008,2017-06-21 00:59:08.907,CA,AB,Edmonton,53.4143,-113.426,POI1,15186.370132146187
16734,5354023,2017-06-21 22:59:06.503,CA,ON,Toronto,43.6722,-79.40118000000001,POI3,505554.4776879224
16735,5354042,2017-06-21 15:59:07.030,CA,NS,Hammonds Plains,44.70731,-63.757740000000005,POI4,70834.24280485338
16736,5354047,2017-06-21 04:59:07.463,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16737,5354051,2017-06-21 15:59:09.880,CA,AB,Sherwood Park,53.556,-113.2952,POI1,12634.368285625977
16738,5354120,2017-06-21 08:59:10.620,CA,AB,Ponoka,52.668490000000006,-113.56882,POI1,97750.67672857658
16739,5354217,2017-06-21 02:59:10.753,CA,AB,Calgary,50.9632,-114.082,POI1,290063.4590592684
16740,5354245,2017-06-21 01:59:10.927,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
16741,5354294,2017-06-21 04:59:11.390,CA,AB,Calgary,51.0486,-113.968,POI1,279644.62855325855
16742,5354336,2017-06-21 00:59:10.563,CA,QC,Montréal,45.4978,-73.5798,POI3,2858.8605067004723
16743,5354361,2017-06-21 03:59:10.757,CA,AB,Calgary,51.134190000000004,-114.23781000000001,POI1,273018.7755507772
16744,5354367,2017-06-21 12:59:10.793,CA,AB,Calgary,50.9722,-114.062,POI1,288884.2493832067
16745,5354406,2017-06-21 21:59:11.377,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
16746,5354440,2017-06-21 18:59:12.603,CA,AB,Edmonton,53.49723,-113.63462,POI1,11246.535231081447
16747,5354497,2017-06-21 20:59:10.650,CA,AB,Calgary,51.05448,-114.20733999999999,POI1,281370.28076268226
16748,5354586,2017-06-21 20:59:10.800,CA,AB,Calgary,51.09337,-114.07869,POI1,275697.4788888182
16749,5354632,2017-06-21 04:59:13.057,CA,AB,Edmonton,53.49909,-113.5006,POI1,5326.17041534484
16750,5354649,2017-06-21 10:59:13.430,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
16751,5354723,2017-06-21 00:59:11.420,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
16752,5354735,2017-06-21 10:59:12.710,CA,AB,Calgary,51.11757,-113.94979,POI1,271880.7420397197
16753,5354755,2017-06-21 17:59:14.627,CA,AB,Airdrie,51.3082,-114.0398,POI1,251668.09158464614
16754,5354810,2017-06-21 05:59:11.880,CA,ON,York,43.6914,-79.431,POI3,506780.7388695816
16755,5354900,2017-06-21 20:59:12.840,CA,ON,Toronto,43.7537,-79.2659,POI3,491822.2673734225
16756,5354926,2017-06-21 16:59:13.550,CA,QC,Saint-Eustache,45.5656,-73.9135,POI3,27498.583582111998
16757,5354928,2017-06-21 07:59:13.893,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
16758,5354931,2017-06-21 15:59:12.060,CA,AB,Edmonton,53.41573,-113.45475,POI1,14648.124213655516
16760,5355106,2017-06-21 05:59:12.880,CA,ON,Ottawa,45.4164,-75.679,POI3,165180.8953015265
16761,5355205,2017-06-21 21:59:13.397,CA,AB,Edmonton,53.5972,-113.538,POI1,6641.629236578117
16762,5355250,2017-06-21 13:59:15.630,CA,ON,Toronto,43.6963,-79.4125,POI3,505204.25332938373
16764,5355275,2017-06-21 21:59:16.287,CA,AB,Calgary,51.1414,-114.076,POI1,270384.9425402351
16765,5355368,2017-06-21 16:59:16.527,CA,AB,Calgary,51.0524,-114.038,POI1,279823.24508801417
16766,5355371,2017-06-21 19:59:16.577,CA,ON,Ottawa,45.4455,-75.6894,POI3,165750.47215858326
16767,5355406,2017-06-21 21:59:16.607,CA,ON,Bowmanville,43.908,-78.707,POI3,443976.3605114473
16768,5355438,2017-06-21 04:59:16.623,CA,ON,Ottawa,45.4455,-75.6894,POI3,165750.47215858326
16769,5355526,2017-06-21 19:59:16.650,CA,ON,Mississauga,43.6046,-79.6729,POI3,528504.6202081786
16770,5355584,2017-06-21 09:59:16.670,CA,AB,Calgary,51.0104,-114.066,POI1,284711.79703951126
16771,5355628,2017-06-21 14:59:16.823,CA,ON,Toronto,43.6466,-79.4493,POI3,510282.909466881
16772,5355711,2017-06-21 20:59:16.550,CA,ON,Bowmanville,43.908,-78.707,POI3,443976.3605114473
16773,5355721,2017-06-21 15:59:16.573,CA,ON,Newmarket,44.0587,-79.4591,POI3,492533.3200844162
16774,5355764,2017-06-21 09:59:16.600,CA,ON,Mississauga,43.6046,-79.6729,POI3,528504.6202081786
16775,5355856,2017-06-21 00:59:16.637,CA,AB,Calgary,51.05923,-114.22098999999999,POI1,281013.23582110315
16776,5355880,2017-06-21 13:59:16.683,CA,BC,Abbotsford,49.0676,-122.263,POI1,786604.2113733174
16777,5355900,2017-06-21 06:59:16.693,CA,BC,Abbotsford,49.0676,-122.263,POI1,786604.2113733174
16778,5355984,2017-06-21 11:59:16.713,CA,ON,Kingston,44.2257,-76.4824,POI3,271225.0893398762
16779,5356034,2017-06-21 16:59:16.720,CA,ON,Kingston,44.2257,-76.4824,POI3,271225.0893398762
16781,5356163,2017-06-21 07:59:16.747,CA,ON,Belleville,44.1713,-77.3688,POI3,335249.10581758054
16782,5356199,2017-06-21 04:59:16.767,CA,ON,Toronto,43.6531,-79.4847,POI3,512524.0269781824
16783,5356206,2017-06-21 01:59:16.907,CA,ON,Toronto,43.6891,-79.3857,POI3,503612.7454274239
16784,5356293,2017-06-21 02:59:17.467,CA,ON,Burlington,43.3799,-79.7668,POI3,546578.4111541192
16785,5356360,2017-06-21 11:59:16.420,CA,ON,Ottawa,45.4298,-75.6931,POI3,166159.71631385648
16786,5356377,2017-06-21 04:59:16.440,CA,ON,Markham,43.8735,-79.3335,POI3,491177.2274349621
16787,5356436,2017-06-21 07:59:16.470,CA,AB,Lethbridge,49.6836,-112.834,POI1,431843.62426971
16788,5356442,2017-06-21 00:59:16.523,CA,ON,Ottawa,45.4455,-75.6894,POI3,165750.47215858326
16789,5356456,2017-06-21 07:59:16.540,CA,AB,Strathmore,50.9814,-113.691,POI1,285530.65335270436
16790,5356537,2017-06-21 19:59:16.557,CA,AB,Calgary,50.9632,-114.082,POI1,290063.4590592684
16791,5356616,2017-06-21 10:59:16.593,CA,ON,Peterborough,44.3022,-78.3342,POI3,399137.38440307736
16792,5356618,2017-06-21 06:59:16.633,CA,AB,Calgary,51.1466,-114.182,POI1,270975.31200154265
16793,5356648,2017-06-21 18:59:16.693,CA,ON,Toronto,43.6531,-79.4847,POI3,512524.0269781824
16794,5356686,2017-06-21 21:59:16.700,CA,ON,Toronto,43.6531,-79.4847,POI3,512524.0269781824
16795,5356696,2017-06-21 10:59:16.747,CA,ON,Etobicoke,43.6917,-79.5861,POI3,518025.5343554106
16796,5356751,2017-06-21 05:59:19.500,CA,AB,Calgary,50.98602,-114.01036,POI1,286903.04038286686
16797,5356807,2017-06-21 11:59:16.447,CA,QC,Montréal,45.5514,-73.6116,POI3,4853.819444312457
16798,5356898,2017-06-21 13:59:16.537,CA,ON,Mississauga,43.6618,-79.7034,POI3,527976.7487377875
16799,5356991,2017-06-21 17:59:16.550,CA,ON,Ottawa,45.4455,-75.6894,POI3,165750.47215858326
16800,5357004,2017-06-21 20:59:16.590,CA,ON,Mississauga,43.6046,-79.6729,POI3,528504.6202081786
16801,5357039,2017-06-21 14:59:16.650,CA,ON,Scarborough,43.8315,-79.2599,POI3,487717.6032837702
16802,5357049,2017-06-21 15:59:16.763,CA,ON,Toronto,43.6497,-79.3833,POI3,505367.594242615
16803,5357140,2017-06-21 13:59:16.807,CA,ON,Toronto,43.6735,-79.403,POI3,505622.6237891173
16804,5357221,2017-06-21 00:59:16.983,CA,AB,Calgary,51.1199,-113.9671,POI1,271762.2355938134
16805,5357243,2017-06-21 20:59:17.317,CA,AB,Calgary,51.0196,-114.20029,POI1,285111.3295980591
16806,5357270,2017-06-21 18:59:19.847,CA,AB,Calgary,50.8837,-114.0326,POI1,298385.4841059005
16808,5357308,2017-06-21 05:59:20.943,CA,AB,Calgary,51.0829,-114.095,POI1,277013.35294659506
16809,5357334,2017-06-21 17:59:16.507,CA,AB,Calgary,51.09337,-114.07869,POI1,275697.4788888182
16810,5357422,2017-06-21 14:59:16.520,CA,ON,Toronto,43.6796,-79.4343,POI3,507590.1725237494
16811,5357443,2017-06-21 04:59:16.550,CA,ON,Toronto,43.6735,-79.403,POI3,505622.6237891173
16812,5357514,2017-06-21 02:59:16.723,CA,AB,Calgary,51.04813,-114.08734,POI1,280762.7984234567
16813,5357567,2017-06-21 18:59:16.837,CA,ON,Toronto,43.6798,-79.3517,POI3,501608.539435329
16814,5357628,2017-06-21 18:59:16.870,CA,ON,Mississauga,43.5769,-79.6283,POI3,526635.6000944369
16815,5357717,2017-06-21 04:59:16.890,CA,ON,Toronto,43.6891,-79.3857,POI3,503612.7454274239
16816,5357790,2017-06-21 15:59:18.120,CA,ON,Ajax,43.8959,-79.0344,POI3,468299.5215737309
16818,5357879,2017-06-21 19:59:20.523,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
16819,5357937,2017-06-21 11:59:16.847,CA,ON,Ottawa,45.444,-75.693,POI3,166041.5291541062
16820,5357981,2017-06-21 19:59:16.870,CA,ON,Toronto,43.6466,-79.4493,POI3,510282.909466881
16821,5358005,2017-06-21 14:59:16.910,CA,ON,Toronto,43.6891,-79.3857,POI3,503612.7454274239
16822,5358087,2017-06-21 09:59:16.957,CA,AB,Calgary,51.04159,-113.93104,POI1,280136.4456941949
16824,5358249,2017-06-21 07:59:18.897,CA,AB,Edmonton,53.4643,-113.4371,POI1,9654.680121866788
16825,5358329,2017-06-21 00:59:19.900,CA,ON,Burlington,43.3889,-79.7682,POI3,546209.773835953
16826,5358427,2017-06-21 13:59:20.570,CA,AB,Calgary,51.0571,-114.077,POI1,279673.63029726665
16827,5358498,2017-06-21 21:59:21.783,CA,ON,Newmarket,44.0587,-79.4591,POI3,492533.3200844162
16828,5358532,2017-06-21 02:59:21.107,CA,NB,Belleisle Creek,45.7298,-65.7208,POI4,201945.12525367597
16829,5358613,2017-06-21 15:59:21.803,CA,AB,Calgary,50.9819,-114.1004,POI1,288182.44401042914
16830,5358689,2017-06-21 00:59:21.853,CA,ON,Thunder Bay,48.4084,-89.255,POI3,1230597.6458114402
16831,5358761,2017-06-21 09:59:21.973,CA,ON,Thunder Bay,48.38794,-89.26898,POI3,1231253.3941770936
16832,5358807,2017-06-21 12:59:23.847,CA,AB,Ponoka,52.6768,-113.5815,POI1,96880.26983195865
16833,5358876,2017-06-21 00:59:24.637,CA,ON,Scarborough,43.69186,-79.27725,POI3,495644.03808739135
16834,5358892,2017-06-21 05:59:20.870,CA,ON,Toronto,43.6682,-79.4209,POI3,507174.9434252697
16835,5358929,2017-06-21 20:59:21.770,CA,AB,Sherwood Park,53.528,-113.2512,POI1,15629.890824782362
16836,5359005,2017-06-21 18:59:22.773,CA,AB,Spruce Grove,53.5533,-113.895,POI1,27049.20538508322
16837,5359030,2017-06-21 05:59:23.330,CA,QC,Montréal,45.509859999999996,-73.55284,POI3,1663.6699434343416
16838,5359038,2017-06-21 14:59:21.693,CA,ON,Bracebridge,45.0442,-79.1286,POI3,438337.1621609529
16839,5359062,2017-06-21 21:59:21.757,CA,ON,Newmarket,44.0587,-79.4591,POI3,492533.3200844162
16840,5359086,2017-06-21 21:59:23.507,CA,ON,Toronto,43.7028,-79.3877,POI3,503094.4150847328
16842,5359209,2017-06-21 20:59:23.790,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16843,5359257,2017-06-21 03:59:24.513,CA,ON,Scarborough,43.69186,-79.27725,POI3,495644.03808739135
16845,5359375,2017-06-21 01:59:24.583,CA,AB,Edmonton,53.49723,-113.63462,POI1,11246.535231081447
16847,5359413,2017-06-21 06:59:24.627,CA,AB,Edmonton,53.42205,-113.64251999999999,POI1,17265.292877413027
16848,5359488,2017-06-21 10:59:25.800,CA,ON,Barrie,44.3851,-79.6991,POI3,498745.85069998505
16849,5359511,2017-06-21 00:59:26.210,CA,QC,Québec,46.80454,-71.23026,POI3,229567.93352909098
16851,5359649,2017-06-21 03:59:21.870,CA,ON,Newmarket,44.0587,-79.4591,POI3,492533.3200844162
16852,5359744,2017-06-21 03:59:21.970,CA,ON,Sudbury,46.4929,-80.9554,POI3,580598.4589945549
16853,5359750,2017-06-21 20:59:21.970,CA,ON,Sudbury,46.4929,-80.9554,POI3,580598.4589945549
16854,5359832,2017-06-21 08:59:22.567,CA,AB,Calgary,51.0823,-113.9578,POI1,275840.6643288444
16855,5359872,2017-06-21 06:59:24.230,CA,AB,Calgary,51.11772,-113.95005,POI1,271866.21707809594
16856,5359932,2017-06-21 01:59:24.490,CA,ON,Burlington,43.3354,-79.8577,POI3,555391.0495577912
16857,5359933,2017-06-21 05:59:24.787,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
16858,5360028,2017-06-21 01:59:25.813,CA,AB,Strathmore,51.0468,-113.393,POI1,277988.40164642484
16860,5360135,2017-06-21 19:59:26.047,CA,ON,East York,43.6906,-79.3125,POI3,498249.59913476696
16861,5360220,2017-06-21 19:59:26.130,CA,ON,Barrie,44.3303,-79.7268,POI3,502645.5016323314
16862,5360279,2017-06-21 11:59:22.217,CA,BC,Victoria,48.423,-123.369,POI1,894798.6457686606
16863,5360354,2017-06-21 04:59:23.807,CA,ON,Kitchener,43.4134,-80.496,POI3,597540.4191314041
16864,5360433,2017-06-21 21:59:24.223,CA,AB,Edmonton,53.587,-113.441,POI1,5416.8468236376275
16865,5360526,2017-06-21 14:59:26.063,CA,ON,East York,43.6906,-79.3125,POI3,498249.59913476696
16866,5360596,2017-06-21 17:59:26.123,CA,ON,East York,43.6906,-79.3125,POI3,498249.59913476696
16867,5360619,2017-06-21 00:59:26.303,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16868,5360622,2017-06-21 15:59:26.200,CA,AB,Okotoks,50.7362,-113.9695,POI1,314191.2156370027
16869,5360711,2017-06-21 20:59:25.533,CA,QC,Sainte-Foy,46.7823,-71.2882,POI3,224565.45711961374
16870,5360713,2017-06-21 05:59:25.540,CA,QC,Montréal,45.4934,-73.5837,POI3,3427.8521593631526
16872,5360832,2017-06-21 04:59:25.753,CA,AB,Edmonton,53.604980000000005,-113.54443,POI1,7601.693764973065
16873,5360903,2017-06-21 22:59:25.777,CA,AB,Medicine Hat,50.0816,-110.5788,POI1,433897.86395378696
16874,5360949,2017-06-21 05:59:26.847,CA,AB,Innisfail,52.0269,-113.9507,POI1,171803.16059857866
16875,5361027,2017-06-21 08:59:27.187,CA,AB,Calgary,51.0494,-113.9564,POI1,279464.90023714735
16876,5361073,2017-06-21 17:59:28.910,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16878,5361268,2017-06-21 00:59:30.027,CA,AB,Calgary,51.1188,-113.9471,POI1,271723.7163007506
16879,5361350,2017-06-21 16:59:27.827,CA,AB,Edmonton,53.5181,-113.5797,POI1,6950.40475721772
16880,5361431,2017-06-21 03:59:29.010,CA,AB,Calgary,51.02424,-114.12987,POI1,283824.47880258056
16881,5361481,2017-06-21 02:59:29.790,CA,AB,Calgary,50.9505,-113.947,POI1,290326.48136852717
16882,5361569,2017-06-21 17:59:31.207,CA,AB,Edmonton,53.55,-113.5,POI1,1034.3902457326112
16883,5361635,2017-06-21 00:59:28.467,CA,AB,Edmonton,53.4567,-113.5801,POI1,11744.006229785204
16884,5361717,2017-06-21 11:59:28.913,CA,AB,Calgary,51.0242,-114.1004,POI1,283526.6400944881
16885,5361733,2017-06-21 06:59:31.793,CA,SK,Saskatoon,52.1564,-106.6873,POI1,481728.15900643903
16886,5361796,2017-06-21 10:59:31.817,CA,AB,Calgary,51.1814,-114.1235,POI1,266489.08602827124
16887,5361841,2017-06-21 13:59:31.977,CA,ON,Kitchener,43.391,-80.441,POI3,594614.6644257155
16888,5361897,2017-06-21 15:59:32.227,CA,ON,Toronto,43.6477,-79.4174,POI3,507925.9118333027
16890,5362064,2017-06-21 08:59:36.100,CA,ON,Toronto,43.64529,-79.39511,POI3,506436.75401558453
16891,5362125,2017-06-21 03:59:31.740,CA,AB,Calgary,51.03457,-114.12068000000001,POI1,282592.78356512403
16892,5362184,2017-06-21 15:59:33.037,CA,ON,Brampton,43.6656,-79.747,POI3,530973.4514060613
16893,5362212,2017-06-21 18:59:33.617,CA,AB,Beaumont,53.35881,-113.40523999999999,POI1,21504.142567518826
16894,5362269,2017-06-21 18:59:31.890,CA,SK,Saskatoon,52.0991,-106.6494,POI1,486487.850361933
16896,5362380,2017-06-21 09:59:32.963,CA,SK,Saskatoon,52.1225,-106.72488,POI1,480734.4500350864
16897,5362462,2017-06-21 12:59:35.710,CA,AB,Ponoka,52.6685,-113.56853999999998,POI1,97748.50796400981
16898,5362490,2017-06-21 09:59:35.150,CA,ON,Ottawa,45.4164,-75.679,POI3,165180.8953015265
16899,5362510,2017-06-21 17:59:36.747,CA,MB,Thompson,55.7362,-97.8486,POI1,1032829.6301975935
16900,5362567,2017-06-21 12:59:36.750,CA,ON,Barrie,44.4015,-79.6782,POI3,496630.1951478601
16901,5362609,2017-06-21 04:59:37.590,CA,MB,Thompson,55.7362,-97.8486,POI1,1032829.6301975935
16902,5362653,2017-06-21 21:59:36.927,CA,ON,Kingston,44.2377,-76.5602,POI3,275722.80822773866
16903,5362731,2017-06-21 07:59:37.250,CA,ON,Dryden,49.7805,-92.8344,POI3,1514015.4096679946
16904,5362774,2017-06-21 16:59:38.760,CA,AB,Edmonton,53.4567,-113.5801,POI1,11744.006229785204
16905,5362818,2017-06-21 03:59:39.123,CA,AB,Edmonton,53.42205,-113.64251999999999,POI1,17265.292877413027
16906,5362838,2017-06-21 14:59:39.467,CA,MB,Thompson,55.7362,-97.8486,POI1,1032829.6301975935
16907,5362913,2017-06-21 10:59:36.643,CA,MB,Thompson,55.7362,-97.8486,POI1,1032829.6301975935
16908,5362970,2017-06-21 09:59:37.053,CA,AB,Edmonton,53.5181,-113.5797,POI1,6950.40475721772
16909,5363056,2017-06-21 00:59:37.477,CA,MB,Thompson,55.7362,-97.8486,POI1,1032829.6301975935
16910,5363058,2017-06-21 04:59:37.917,CA,SK,Buena Vista,50.88583,-105.09808000000001,POI1,642903.269722229
16911,5363115,2017-06-21 18:59:37.953,CA,SK,Prince Albert,53.2,-105.75,POI1,514367.8003006334
16912,5363171,2017-06-21 13:59:39.297,CA,AB,Edmonton,53.5895,-113.4467,POI1,5464.542638728522
